u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry,Cost of returning,Edge Betweenness,junction,access,tunnel,width,est_width,service
30943648,1099444249,0,"[94698888, 629514730, 84842306, 84842327]",True,"['2', '3']",A4055,Cogan Spur,primary,"['40 mph', '30 mph']",False,526.3350000000002,yes,"LINESTRING (-3.1896151 51.4480469, -3.1892394 51.4481939, -3.1887283 51.4483945, -3.1881017 51.4486421, -3.1872355 51.4489897, -3.1867345 51.449214, -3.1865261 51.449306, -3.186286 51.4494125, -3.1860656 51.4495246, -3.1858457 51.4496677, -3.1856472 51.449815, -3.1855112 51.449942, -3.185372 51.4500712, -3.1852339 51.4502426, -3.1851621 51.4503383, -3.18503 51.4506099, -3.1849599 51.4507868, -3.1849134 51.4509453, -3.1848756 51.4510773, -3.1848715 51.4511216, -3.1848513 51.451391)",22.507881522959423,0.013667001568103078,,,,,,
30943656,7530200494,0,43391458,True,4,A4055,Cogan Spur,primary,30 mph,False,96.883,,"LINESTRING (-3.1848528 51.4523484, -3.1848569 51.4527163, -3.1849188 51.4528311, -3.1849918 51.4529141, -3.1851606 51.4530223, -3.1853297 51.4531094)",18.650285409837096,0.01599256821107421,,,,,,
30943844,410086861,0,26961644,True,1,A4055,,primary_link,40 mph,False,74.577,,"LINESTRING (-3.1894138 51.4480187, -3.1895048 51.4479554, -3.1895686 51.4478979, -3.1896239 51.4478309, -3.1896601 51.4477717, -3.1896912 51.4477033, -3.1897062 51.4476634, -3.1897434 51.4475341, -3.1897689 51.4474014)",25.67616274004783,0.01137511041448967,,,,,,
30943844,12046939920,0,629514731,True,2,A4055,,primary,40 mph,False,53.132,,"LINESTRING (-3.1894138 51.4480187, -3.189533 51.4479808, -3.1896357 51.4479351, -3.1897981 51.4478342, -3.1898206 51.4478217, -3.1898641 51.4477955, -3.1899979 51.4477143)",22.93906310734778,0.005310507199075632,,,,,,
30946467,4798689011,0,23943042,True,,,Hemingway Road,unclassified,20 mph,False,14.373,,"LINESTRING (-3.1664534 51.4667023, -3.1664013 51.46676, -3.1663136 51.4667915)",8.108527944335213,0.010369505481703989,,,,,,
30946467,259528605,0,809002313,True,2,,Bute Street,unclassified,20 mph,False,54.847,,"LINESTRING (-3.1664534 51.4667023, -3.1664774 51.4667419, -3.1665154 51.4667684, -3.1665435 51.4667883, -3.1666295 51.4668998, -3.166669 51.4669597, -3.1667049 51.4670754, -3.1667173 51.4671312, -3.1667035 51.467156)",9.480544004780201,0.007493344587734087,,,,,,
30946959,4798689009,0,26435349,True,2,A470,Lloyd George Avenue,primary,20 mph,False,104.295,,"LINESTRING (-3.1653015 51.4659594, -3.1655838 51.4666227, -3.1656099 51.4666774, -3.1656497 51.4667428, -3.1657365 51.4668552)",15.565727731996368,0.001334880735121836,,,,,,
30946959,30947292,0,161915330,True,1,A470,The Flourish,primary,20 mph,False,44.932,,"LINESTRING (-3.1653015 51.4659594, -3.1652389 51.4660653, -3.165177 51.4661279, -3.1650925 51.4661682, -3.1649813 51.4661828, -3.164852 51.4661858)",9.451278319740632,0.0019550971024904122,circular,,,,,
30946963,30947290,0,16322562,False,,,,unclassified,20 mph,False,12.157,,"LINESTRING (-3.1661201 51.4673662, -3.1659598 51.4674107)",1.5070685760178357,0.010099749148930321,,,,,,
30946963,30946964,0,"[43358552, 924981018, 924981019]",True,2,A470,Lloyd George Avenue,primary,20 mph,False,140.12800000000001,,"LINESTRING (-3.1661201 51.4673662, -3.1661591 51.4674167, -3.1662488 51.4675333, -3.1663225 51.4676307, -3.1668835 51.4683714, -3.1669108 51.468406, -3.1669871 51.4685048)",4.737791871836555,0.002095359431419905,,,,,,
30946964,30947289,0,1321968798,False,,,Garthorne Road,residential,20 mph,False,12.417,,"LINESTRING (-3.1669871 51.4685048, -3.1668251 51.4685526)",1.5235635479897796,0.00010795735367353775,,,,,,
30946964,30946966,0,"[924981016, 924981017, 924981018]",True,2,A470,Lloyd George Avenue,primary,20 mph,False,205.08599999999998,,"LINESTRING (-3.1669871 51.4685048, -3.1670983 51.4686473, -3.167162 51.4687388, -3.1681523 51.4700411, -3.1681766 51.4700711, -3.1682531 51.470172)",5.398012858814287,0.002400905761022595,,,,,,
30946966,30947288,0,24299325,False,,,Glanhowny Close,unclassified,20 mph,False,12.387,,"LINESTRING (-3.1682531 51.470172, -3.1680906 51.4702185)",1.7483963515880891,7.134504838345512e-05,,,,,,
30946966,263233834,0,"[924981016, 924981014, 924981015]",True,2,A470,Lloyd George Avenue,primary,20 mph,False,83.478,,"LINESTRING (-3.1682531 51.470172, -3.1683626 51.4703171, -3.1684303 51.4704097, -3.1686671 51.4707214, -3.1686917 51.4707539, -3.1687665 51.4708512)",5.65061471417017,0.0026538243491174007,,,,,,
30946967,30947286,0,1107319865,False,,,Letton Road,unclassified,20 mph,False,12.231,,"LINESTRING (-3.1696139 51.4719698, -3.1694538 51.4720162)",1.485531380648264,0.0006288310274368309,,,,,,
30946967,30946969,0,"[1107319864, 924981010, 924981011]",True,2,A470,Lloyd George Avenue,primary,20 mph,False,165.468,,"LINESTRING (-3.1696139 51.4719698, -3.1697248 51.4721173, -3.1697879 51.4722008, -3.1705387 51.4731914, -3.1705632 51.4732227, -3.170633 51.4733157)",4.5487379332163345,0.0046479223671895475,,,,,,
30946969,1206442592,0,1089303802,False,2,,Clos Vellacott,residential,20 mph,True,12.383,,"LINESTRING (-3.170633 51.4733157, -3.1704719 51.473364)",1.2409557547458665,8.058622918394656e-05,,,,,,
30946969,30946971,0,"[924981009, 1089303803]",True,2,A470,Lloyd George Avenue,primary,20 mph,False,169.501,,"LINESTRING (-3.170633 51.4733157, -3.1707474 51.4734682, -3.1707955 51.4735315, -3.1712178 51.4740875, -3.1713439 51.4742949, -3.1714594 51.4745438, -3.1715271 51.474693, -3.1715143 51.4747271)",2.6117471972435196,0.005080769878073583,,,,,,
30946971,1206442592,0,"[4817069, 924981030, 1321995631]",True,2,A470,Lloyd George Avenue,primary,20 mph,False,168.695,,"LINESTRING (-3.1715143 51.4747271, -3.1714572 51.4747035, -3.1713568 51.4745414, -3.1712279 51.4743381, -3.1710909 51.4741711, -3.1709888 51.4740467, -3.170795 51.4737886, -3.1705682 51.4734941, -3.1705488 51.4734652, -3.1704719 51.473364)",2.456594832092481,0.011223218294468033,,,,,,
30946971,7564589316,0,"[1321996251, 809002398]",False,3,A470,Lloyd George Avenue,primary,20 mph,True,51.668,,"LINESTRING (-3.1715143 51.4747271, -3.1715959 51.4749107, -3.1716125 51.4749523, -3.1716285 51.4749908, -3.1716782 51.4751224, -3.171697 51.4751775)",1.7743228772589783,0.00523747837622429,,,,,,
30947286,30946967,0,1107319865,False,,,Letton Road,unclassified,20 mph,True,12.231,,"LINESTRING (-3.1694538 51.4720162, -3.1696139 51.4719698)",1.485531380648263,0.0023640585104579234,,,,,,
30947286,263233869,0,"[1107319866, 924981027, 924981026]",True,2,A470,Lloyd George Avenue,primary,20 mph,False,137.736,,"LINESTRING (-3.1694538 51.4720162, -3.1693354 51.471859, -3.1692659 51.4717672, -3.168916 51.4713122, -3.1686983 51.4710239, -3.1686776 51.4709953, -3.1686031 51.4708966)",4.766453107772003,0.009200182850075704,,,,,,
30947286,1195419099,0,"[1321937992, 53493490]",False,,,Letton Road,unclassified,20 mph,False,51.256,,"LINESTRING (-3.1694538 51.4720162, -3.1692357 51.4720784, -3.1691763 51.4720961, -3.1689836 51.4721527, -3.168874 51.4721849, -3.1687803 51.4722068)",1.76773476026719,0.002455843797730601,,,,,,
30947288,30946966,0,24299325,False,,,Glanhowny Close,unclassified,20 mph,True,12.387,,"LINESTRING (-3.1680906 51.4702185, -3.1682531 51.470172)",1.7483963515880883,0.0003242636364782612,,,,,,
30947288,263233869,0,"[58988253, 1321968802, 24299324, 24299325]",False,,,"['Magretion Place', 'Glanhowny Close']",residential,20 mph,"[False, True]",196.087,,"LINESTRING (-3.1680906 51.4702185, -3.1678735 51.4702785, -3.1678129 51.4702963, -3.1673565 51.4704356, -3.167378 51.4704665, -3.1673972 51.4704914, -3.1678558 51.4711118, -3.1683255 51.4709746, -3.1683877 51.4709574, -3.1686031 51.4708966)",2.154738908504337,0.0,,,,,,
30947288,30947289,0,"[1321968803, 924981022, 924981023]",True,2,A470,Lloyd George Avenue,primary,20 mph,False,204.93300000000002,,"LINESTRING (-3.1680906 51.4702185, -3.1679692 51.4700606, -3.1679032 51.4699729, -3.167139 51.4689674, -3.1669195 51.4686774, -3.1668957 51.468647, -3.1668251 51.4685526)",4.799240255016764,0.008688393726929842,,,,,,
30947289,30946964,0,1321968798,False,,,Garthorne Road,residential,20 mph,True,12.417,,"LINESTRING (-3.1668251 51.4685526, -3.1669871 51.4685048)",1.5235635479897798,0.0004135036832762273,,,,,,
30947289,30947290,0,"[924981020, 924981021, 924981022]",True,2,A470,Lloyd George Avenue,primary,20 mph,False,140.41,,"LINESTRING (-3.1668251 51.4685526, -3.1667123 51.4684041, -3.1666463 51.4683162, -3.1662851 51.46784, -3.166069 51.4675546, -3.1660469 51.4675248, -3.1659598 51.4674107)",4.5276472055918005,0.008393694037504002,,,,,,
30947289,731009090,0,"[1321968798, 24299327]",False,,,Garthorne Road,residential,20 mph,False,89.844,,"LINESTRING (-3.1668251 51.4685526, -3.1666105 51.4686158, -3.1665489 51.468634, -3.1662298 51.4687281, -3.1661039 51.4687627, -3.1659788 51.4687844, -3.1658699 51.468789, -3.1657334 51.4687786, -3.165611 51.4687651)",1.6816445173218248,0.0001873296989387757,,,,,,
30947290,30946963,0,16322562,False,,,,unclassified,20 mph,True,12.157,,"LINESTRING (-3.1659598 51.4674107, -3.1661201 51.4673662)",1.5070685760178362,0.000883629177728347,,,,,,
30947290,167231226,0,"[986513808, 257152036, 16322518]",False,3,,Hemingway Road,unclassified,20 mph,False,75.38,,"LINESTRING (-3.1659598 51.4674107, -3.1657645 51.4674628, -3.1657107 51.4674777, -3.1656682 51.4674899, -3.165645 51.467496, -3.165391 51.4675718, -3.1651835 51.4676364, -3.1649887 51.4677141)",1.6413796930728655,0.010752074703826029,,,,,,
30947290,259529420,0,43389732,True,2,A470,Lloyd George Avenue,primary,20 mph,False,52.608,,"LINESTRING (-3.1659598 51.4674107, -3.1658615 51.4672831, -3.1656913 51.467058, -3.1656664 51.4670242, -3.1656369 51.4669825)",7.856713560349391,0.018548263750505035,,,,,,
30947292,1580141336,0,978094447,True,2,A470,The Flourish,primary,20 mph,False,74.449,,"LINESTRING (-3.164852 51.4661858, -3.164193 51.4656569)",9.24493000646768,0.021225856729901665,circular,,,,,
30948285,583318184,0,"[4817226, 924585843, 924585844, 924585866]",False,2,A4160,Bute Street,primary,"['20 mph', '30 mph']",False,59.594,,"LINESTRING (-3.1735216 51.4762279, -3.1737003 51.4764371, -3.1738691 51.4766351, -3.1738855 51.476655, -3.1739247 51.4767014)",1.441542624540258,0.06830090161815425,,,,,,
30948285,1098973255,0,4817234,True,1,A4160,Bute Street,primary,20 mph,False,28.101,,"LINESTRING (-3.1735216 51.4762279, -3.1734216 51.4761866, -3.1732789 51.4760324)",8.420046315476839,0.05992659056580382,,,,,,
30948286,1234795384,0,107440105,False,3,,Hayes Bridge Road,unclassified,,False,35.325,,"LINESTRING (-3.1741054 51.4770424, -3.1741639 51.4771019, -3.1742122 51.4771458, -3.1742241 51.4771566, -3.1742388 51.4771817, -3.1742543 51.4771955, -3.1743338 51.4772615, -3.1743642 51.4773137)",1.357071947486327,0.0003956478424074811,,,,,,
30948286,3750960807,0,108200325,True,1,A4160,Bute Terrace,primary,30 mph,False,27.086,,"LINESTRING (-3.1741054 51.4770424, -3.1740436 51.4771263, -3.1739756 51.4771955, -3.173893 51.4772432)",6.615170019009957,0.0681738353821475,,,,,,
30948286,583318184,0,924585828,True,,A4160,Bute Street,primary,,False,40.305,,"LINESTRING (-3.1741054 51.4770424, -3.1740356 51.476913, -3.1739914 51.4768412, -3.1739232 51.4767483, -3.1739247 51.4767014)",1.7133394333524294,0.05967829256810927,,,,,,
30948287,33118170,0,4826150,True,,A4160,Callaghan Square,primary,20 mph,False,33.588,,"LINESTRING (-3.172869 51.4753315, -3.1729578 51.4752853, -3.1731857 51.4752111, -3.1732734 51.4751676)",15.847384755042594,0.07230366426132305,,,,,,
30948287,30948288,0,"[924585872, 4817227, 924585871]",True,2,A4160,Bute Street,primary,20 mph,False,55.245999999999995,,"LINESTRING (-3.172869 51.4753315, -3.1730024 51.4754646, -3.173133 51.475639, -3.1732302 51.4757735)",4.972214444711852,0.01579834678408083,,,,,,
30948288,30948304,0,734511134,True,2,A470,Callaghan Square,primary,30 mph,False,14.557,,"LINESTRING (-3.1732302 51.4757735, -3.1730391 51.475719)",5.077928771578738,0.03394681199232731,,,,,,
30948288,30948285,0,"[924585865, 25850429]",True,1,A4160,Bute Street,primary,20 mph,False,55.046,,"LINESTRING (-3.1732302 51.4757735, -3.1733602 51.4759472, -3.1735223 51.4761605, -3.1735216 51.4762279)",8.179908279253477,0.06853639509838373,,,,,,
30948304,33116691,0,4989716,True,2,A470,Herbert Street,primary,30 mph,False,58.568,,"LINESTRING (-3.1730391 51.475719, -3.1728144 51.4756474, -3.1726344 51.47561, -3.172589 51.4756046, -3.172568 51.4756024, -3.172485 51.4756009, -3.1723819 51.4756018, -3.1722859 51.4756064, -3.1722403 51.4755889)",6.746361781772599,0.03699056718217054,,,,,,
30948304,33118165,0,25850431,True,2,A4160,Bute Street,primary,20 mph,False,42.245000000000005,,"LINESTRING (-3.1730391 51.475719, -3.172872 51.4754971, -3.1727667 51.4753793)",5.309888078788321,0.0568828353759606,,,,,,
30959774,1098782201,0,"[4822608, 629514729, 43315972, 94630961]",True,2,,,primary_link,"['50 mph', '70 mph']",False,215.184,yes,"LINESTRING (-3.1801889 51.4547864, -3.1803519 51.4546264, -3.1815888 51.4540178, -3.1819141 51.4538817, -3.1822677 51.4537444, -3.1826354 51.4536219)",26.866469918726818,0.016316401114549055,,,,,,
30959774,30959779,0,"[94630992, 43390993, 43315957, 94630941, 94630942]",True,2,A4232,Butetown Link,primary,70 mph,False,660.1490000000001,yes,"LINESTRING (-3.1801889 51.4547864, -3.1810107 51.4543856, -3.1816692 51.4541277, -3.1820056 51.4540154, -3.182405 51.4538998, -3.1835841 51.4536478, -3.1843304 51.4535569, -3.1851521 51.4535161, -3.1856684 51.4535054, -3.1862948 51.4535266, -3.1891804 51.4537548)",34.15937744886965,0.00017456433901945277,,,,,,
30959779,266791844,0,"[26961650, 26961658, 629514733]",True,2,A4232,Grangetown Link,primary,70 mph,False,2269.412,yes,"LINESTRING (-3.1891804 51.4537548, -3.1905419 51.4538668, -3.1920515 51.4539915, -3.1925179 51.4540294, -3.1932646 51.4540879, -3.1939873 51.4541478, -3.1943022 51.4541737, -3.1946029 51.4542047, -3.1948388 51.4542311, -3.195086 51.4542624, -3.1954186 51.4543118, -3.1956416 51.4543523, -3.195888 51.4544011, -3.196165 51.4544602, -3.1965089 51.4545437, -3.1969671 51.4546721, -3.1973851 51.4548082, -3.1977749 51.454952, -3.1980664 51.455068, -3.198383 51.4552101, -3.1987886 51.4554083, -3.1990802 51.4555677, -3.1992989 51.4557011, -3.1994796 51.4558139, -3.1997329 51.4559899, -3.2000329 51.4562135, -3.2002319 51.4563845, -3.2004197 51.456549, -3.2005707 51.4566986, -3.2007777 51.4569146, -3.2009257 51.4570903, -3.2010317 51.4572253, -3.2011797 51.457426, -3.2012824 51.4575809, -3.201375 51.4577347, -3.2014923 51.4579561, -3.2016055 51.458199, -3.2016836 51.4584026, -3.2017423 51.4585899, -3.2017963 51.4587985, -3.2018319 51.458965, -3.2019547 51.4596884, -3.2020586 51.4604422, -3.2022027 51.4613556, -3.202293 51.461809, -3.2024294 51.4622547, -3.2025801 51.4626392, -3.2027516 51.4629744, -3.2029575 51.4633332, -3.2031893 51.4636794, -3.2035262 51.4641128, -3.2039126 51.4645267, -3.2043315 51.4649294, -3.2048016 51.4653061, -3.2081528 51.4677731)",31.40895958107356,0.0005271388810856602,,,,,,
30959823,30959834,0,"[26961653, 43317013, 26961655]",True,2,A4232,Grangetown Link,primary,70 mph,False,2267.943,yes,"LINESTRING (-3.2084221 51.468125, -3.2047126 51.4653914, -3.2042304 51.4649857, -3.2037826 51.4645729, -3.2033998 51.4641454, -3.2030663 51.4637118, -3.2028257 51.4633546, -3.202618 51.4629935, -3.2024483 51.4626459, -3.2022984 51.4622618, -3.2021594 51.4618135, -3.2020619 51.461359, -3.2019879 51.4609, -3.2019148 51.4604423, -3.201814 51.4596833, -3.201692 51.4589766, -3.201658 51.4588065, -3.2015986 51.4585934, -3.2015421 51.458419, -3.2014437 51.4581691, -3.2013326 51.4579345, -3.2012132 51.4577152, -3.2011441 51.4576004, -3.201046 51.4574479, -3.2009052 51.4572574, -3.2007965 51.4571225, -3.2006538 51.4569568, -3.2004422 51.4567341, -3.2002889 51.456586, -3.2001245 51.4564359, -3.1999386 51.4562794, -3.199742 51.4561299, -3.1994623 51.4559306, -3.1991963 51.4557575, -3.1989688 51.4556253, -3.198684 51.4554699, -3.1983593 51.455306, -3.1979488 51.4551262, -3.1976294 51.4549979, -3.1973275 51.4548882, -3.196887 51.4547448, -3.1964018 51.4546119, -3.1960979 51.4545389, -3.1957626 51.454467, -3.1954047 51.4544026, -3.1951492 51.4543631, -3.194912 51.4543297, -3.1946713 51.454301, -3.1943888 51.4542718, -3.1940108 51.454238, -3.1931561 51.4541674, -3.1923491 51.454103, -3.1918545 51.4540645, -3.1905239 51.4539565, -3.1896772 51.453889)",31.407357962189053,0.0005368499524353291,,,,,,
30959834,30996056,0,4822606,True,,,,primary_link,70 mph,False,285.64399999999995,,"LINESTRING (-3.1896772 51.453889, -3.1880471 51.4538828, -3.1871355 51.4538563, -3.1861078 51.4538395, -3.1858183 51.4538534, -3.1855746 51.4539121)",31.304212691861334,0.0005368499524353291,,,,,,
30959834,30959839,0,"[94630944, 94630945, 94630921, 629514734, 43315956]",True,2,A4232,Butetown Link,primary,70 mph,False,683.7909999999999,yes,"LINESTRING (-3.1896772 51.453889, -3.1863114 51.4536164, -3.1852395 51.4536063, -3.1842988 51.4536548, -3.1835866 51.4537375, -3.182451 51.4539814, -3.1820781 51.4540889, -3.1817315 51.4542026, -3.1811188 51.4544403, -3.180325 51.4548279)",34.164326434449414,0.0,,,,,,
30959839,30959842,0,"[51080870, 43390559]",True,2,A4232,Butetown Link,primary,70 mph,False,797.66,yes,"LINESTRING (-3.180325 51.4548279, -3.1797872 51.455174, -3.1795767 51.4553263, -3.179234 51.4556085, -3.1791623 51.455673, -3.1789974 51.4558223, -3.1783586 51.4564292, -3.1778768 51.456883, -3.1767236 51.4579721, -3.176191 51.4584786, -3.175445 51.459178, -3.175269 51.4593478, -3.1748319 51.4597588, -3.1745167 51.4600536, -3.1743363 51.4602232, -3.1740079 51.4605292, -3.1737893 51.4607222)",26.888049535527788,0.013171345353812312,,,,,,
30959842,33117595,0,"[4989684, 629514726]",True,,,,primary_link,"['70 mph', '30 mph']",False,338.69399999999996,,"LINESTRING (-3.1737893 51.4607222, -3.1733083 51.4611579, -3.173007 51.4613624, -3.1726157 51.4616143, -3.1723356 51.4617934, -3.1720335 51.4619778, -3.1716178 51.4622177, -3.1710664 51.4624617, -3.1708749 51.4625259, -3.1706343 51.4625668, -3.1705252 51.4625699, -3.1704193 51.4625648, -3.1703197 51.4625516, -3.1702244 51.4625546, -3.1701412 51.4625659)",26.883213352968287,0.009136551838207913,,,,,,
30959842,1893528884,0,"[4988711, 629514728, 110678089, 43315961, 4825821]",True,2,A4232,"[""Queen's Gate Tunnel"", 'Butetown Link']",primary,"['50 mph', '70 mph']",False,1326.8359999999996,,"LINESTRING (-3.1737893 51.4607222, -3.1734031 51.4610122, -3.1730989 51.4612286, -3.172699 51.461471, -3.1724022 51.4616382, -3.1720344 51.461828, -3.1716396 51.4620089, -3.1707828 51.4623432, -3.1689129 51.4628513, -3.1681036 51.4631152, -3.1667237 51.4636466, -3.1655083 51.4644063, -3.1643198 51.4652931, -3.1627519 51.4662148, -3.1623232 51.4664281, -3.1621001 51.4665308, -3.1617788 51.4666748, -3.1613536 51.4668558, -3.1610245 51.4670041, -3.1607549 51.4671201, -3.1606029 51.467184, -3.1604096 51.4672598, -3.1599081 51.4674422, -3.1597651 51.4674886, -3.1596282 51.4675273, -3.1594518 51.4675761, -3.158768 51.4677546, -3.1586444 51.4677859)",29.196697358461606,0.0040347935156043995,,,yes,,,
30969980,31933386,0,4899885,True,2,A4119,Cardiff Road,primary,20 mph,False,46.777,,"LINESTRING (-3.21401 51.4920704, -3.2146332 51.4922329)",4.580623145018067,0.04078935816945052,,,,,,
30970078,1113867121,0,23951095,False,,,Bridge Street,residential,,False,8.329,,"LINESTRING (-3.222405 51.4961421, -3.2222994 51.496178)",1.5256708181578706,0.00151492713054836,,,,,,
30970078,246995443,0,405192056,False,2,A4119,Cardiff Road,primary,20 mph,False,152.41700000000003,,"LINESTRING (-3.222405 51.4961421, -3.2220753 51.4957066, -3.2219707 51.4955911, -3.2214395 51.4950537, -3.2213301 51.4949481)",1.667427891625655,0.032967677560478637,,,,,,
30970078,9663384650,0,"[4970052, 1058131494]",False,"['2', '3']",A4119,Cardiff Road,primary,20 mph,True,77.75,,"LINESTRING (-3.222405 51.4961421, -3.222559 51.496261, -3.2226729 51.496325, -3.2227177 51.496344, -3.2232924 51.4965586)",1.6238237959331547,0.026922927220767345,,,,,,
30970080,246995443,0,236870690,False,2,A4119,Cardiff Road,primary,20 mph,True,68.251,,"LINESTRING (-3.2208263 51.4944205, -3.2213301 51.4949481)",1.667972847032971,0.03405809773739086,,,,,,
30970080,30970082,0,236870690,False,2,A4119,Cardiff Road,primary,20 mph,False,133.715,,"LINESTRING (-3.2208263 51.4944205, -3.2204585 51.4940133, -3.2204266 51.493978, -3.2201473 51.4937666, -3.2199492 51.4936365, -3.2196667 51.4934705)",1.53705959542177,0.03912109008968723,,,,,,
