osmid,y,x,highway,street_count,geometry
312396176,-34.6430266,-58.4386571,,3,POINT (-58.4386571 -34.6430266)
312396216,-34.6436046,-58.4322168,,3,POINT (-58.4322168 -34.6436046)
312396218,-34.6433688,-58.4307919,,4,POINT (-58.4307919 -34.6433688)
312396219,-34.6431196,-58.4294662,,3,POINT (-58.4294662 -34.6431196)
312396220,-34.6440435,-58.4312676,,3,POINT (-58.4312676 -34.6440435)
312396222,-34.6451004,-58.4310522,,3,POINT (-58.4310522 -34.6451004)
312396234,-34.6450429,-58.4296491,,3,POINT (-58.4296491 -34.6450429)
312396235,-34.6438129,-58.4299206,,3,POINT (-58.4299206 -34.6438129)
312396238,-34.6411673,-58.4292118,,3,POINT (-58.4292118 -34.6411673)
312396253,-34.6424242,-58.4289147,,4,POINT (-58.4289147 -34.6424242)
312396255,-34.6435895,-58.4286407,,4,POINT (-58.4286407 -34.6435895)
312396283,-34.6449869,-58.4282841,,3,POINT (-58.4282841 -34.6449869)
312396288,-34.6409585,-58.4279915,,3,POINT (-58.4279915 -34.6409585)
312396299,-34.6422084,-58.4276606,,4,POINT (-58.4276606 -34.6422084)
312396342,-34.6433695,-58.4273949,,4,POINT (-58.4273949 -34.6433695)
312396343,-34.6449393,-58.4269743,,4,POINT (-58.4269743 -34.6449393)
312396344,-34.6459067,-58.4264224,,3,POINT (-58.4264224 -34.6459067)
312396387,-34.6453449,-58.4280018,,3,POINT (-58.4280018 -34.6453449)
312396388,-34.6466718,-58.4272282,,3,POINT (-58.4272282 -34.6466718)
312397537,-34.6452399,-58.419635,,3,POINT (-58.419635 -34.6452399)
312397538,-34.6452558,-58.4183633,,4,POINT (-58.4183633 -34.6452558)
313049305,-34.6396923,-58.4405041,,4,POINT (-58.4405041 -34.6396923)
314660490,-34.6064623,-58.4328629,traffic_signals,3,POINT (-58.4328629 -34.6064623)
314660502,-34.6085359,-58.4368588,,3,POINT (-58.4368588 -34.6085359)
314660521,-34.6084925,-58.4369359,crossing,3,POINT (-58.4369359 -34.6084925)
314660523,-34.6086045,-58.4372349,,3,POINT (-58.4372349 -34.6086045)
314662374,-34.6056842,-58.433197,,3,POINT (-58.433197 -34.6056842)
314662375,-34.6056177,-58.4330495,,4,POINT (-58.4330495 -34.6056177)
314671747,-34.607071,-58.438715,,3,POINT (-58.438715 -34.607071)
314671748,-34.6070831,-58.4401192,,3,POINT (-58.4401192 -34.6070831)
314671749,-34.6077379,-58.4425817,,3,POINT (-58.4425817 -34.6077379)
314695041,-34.6009871,-58.4299495,,4,POINT (-58.4299495 -34.6009871)
315203194,-34.6224282,-58.3712359,,3,POINT (-58.3712359 -34.6224282)
315981296,-34.6090682,-58.3886386,,3,POINT (-58.3886386 -34.6090682)
316322242,-34.6449537,-58.400846,traffic_signals,3,POINT (-58.400846 -34.6449537)
316984351,-34.6239742,-58.3914384,traffic_signals,4,POINT (-58.3914384 -34.6239742)
316984366,-34.6239819,-58.389782,,4,POINT (-58.389782 -34.6239819)
316984390,-34.6247746,-58.3964751,motorway_junction,3,POINT (-58.3964751 -34.6247746)
316984407,-34.624221,-58.393588,,4,POINT (-58.393588 -34.624221)
316984409,-34.6240115,-58.3927203,traffic_signals,4,POINT (-58.3927203 -34.6240115)
316984618,-34.6250294,-58.4010627,,3,POINT (-58.4010627 -34.6250294)
316984637,-34.6236502,-58.4012966,traffic_signals,3,POINT (-58.4012966 -34.6236502)
316985129,-34.6278322,-58.4043122,traffic_signals,4,POINT (-58.4043122 -34.6278322)
316985130,-34.6272991,-58.4038384,,3,POINT (-58.4038384 -34.6272991)
323190372,-34.5864734,-58.3889154,,3,POINT (-58.3889154 -34.5864734)
323190373,-34.5872743,-58.3897471,,3,POINT (-58.3897471 -34.5872743)
337668941,-34.580754,-58.4030643,,3,POINT (-58.4030643 -34.580754)
437355029,-34.6301826,-58.3787067,,3,POINT (-58.3787067 -34.6301826)
437355035,-34.6305141,-58.3784077,,3,POINT (-58.3784077 -34.6305141)
437369496,-34.6436446,-58.3793466,,3,POINT (-58.3793466 -34.6436446)
437372414,-34.6335034,-58.3838073,,3,POINT (-58.3838073 -34.6335034)
437372416,-34.6394712,-58.3885684,traffic_signals,3,POINT (-58.3885684 -34.6394712)
437372421,-34.6382968,-58.3874206,,3,POINT (-58.3874206 -34.6382968)
437431550,-34.6270222,-58.3911933,,4,POINT (-58.3911933 -34.6270222)
437431555,-34.6271776,-58.3887536,,3,POINT (-58.3887536 -34.6271776)
437431561,-34.6285145,-58.4371662,traffic_signals,4,POINT (-58.4371662 -34.6285145)
437431592,-34.627604,-58.4309323,traffic_signals,4,POINT (-58.4309323 -34.627604)
437431594,-34.6274097,-58.4296336,traffic_signals,4,POINT (-58.4296336 -34.6274097)
437539818,-34.5733979,-58.4384907,traffic_signals,4,POINT (-58.4384907 -34.5733979)
437539822,-34.5766603,-58.4316322,,4,POINT (-58.4316322 -34.5766603)
437539824,-34.5774043,-58.4290657,,3,POINT (-58.4290657 -34.5774043)
437539825,-34.577511,-58.428726,,4,POINT (-58.428726 -34.577511)
437539826,-34.5779032,-58.4274921,traffic_signals,4,POINT (-58.4274921 -34.5779032)
437539828,-34.5787503,-58.4253442,,4,POINT (-58.4253442 -34.5787503)
437539829,-34.5793562,-58.4244383,,4,POINT (-58.4244383 -34.5793562)
437539830,-34.5799051,-58.4236434,,4,POINT (-58.4236434 -34.5799051)
437539831,-34.5805919,-58.4226366,traffic_signals,4,POINT (-58.4226366 -34.5805919)
437539832,-34.5811509,-58.4217462,,4,POINT (-58.4217462 -34.5811509)
437539833,-34.5817864,-58.4207981,crossing,3,POINT (-58.4207981 -34.5817864)
437539834,-34.5823436,-58.4200533,,3,POINT (-58.4200533 -34.5823436)
437539835,-34.5835809,-58.4182457,traffic_signals,3,POINT (-58.4182457 -34.5835809)
437539836,-34.584357,-58.4171231,traffic_signals,3,POINT (-58.4171231 -34.584357)
437539837,-34.5846218,-58.4167441,,3,POINT (-58.4167441 -34.5846218)
437539838,-34.5857895,-58.4149963,traffic_signals,4,POINT (-58.4149963 -34.5857895)
437539839,-34.5863905,-58.4140814,traffic_signals,4,POINT (-58.4140814 -34.5863905)
437539840,-34.5869981,-58.4131641,traffic_signals,4,POINT (-58.4131641 -34.5869981)
437539841,-34.587535,-58.4123436,traffic_signals,3,POINT (-58.4123436 -34.587535)
437539842,-34.5876372,-58.4121924,,3,POINT (-58.4121924 -34.5876372)
437539844,-34.5880565,-58.4115477,traffic_signals,4,POINT (-58.4115477 -34.5880565)
437539847,-34.5883931,-58.4110482,traffic_signals,3,POINT (-58.4110482 -34.5883931)
437539849,-34.5890344,-58.4100963,traffic_signals,4,POINT (-58.4100963 -34.5890344)
437539850,-34.5997447,-58.3971947,,4,POINT (-58.3971947 -34.5997447)
437539852,-34.5997077,-58.3943863,,4,POINT (-58.3943863 -34.5997077)
437539853,-34.5996579,-58.3929401,traffic_signals,4,POINT (-58.3929401 -34.5996579)
437539856,-34.5995838,-58.39157,,4,POINT (-58.39157 -34.5995838)
437564727,-34.6101081,-58.4059416,traffic_signals,4,POINT (-58.4059416 -34.6101081)
437564731,-34.6158194,-58.4045598,traffic_signals,4,POINT (-58.4045598 -34.6158194)
437564732,-34.6263837,-58.4015844,traffic_signals,4,POINT (-58.4015844 -34.6263837)
437564733,-34.6274438,-58.4013458,traffic_signals,4,POINT (-58.4013458 -34.6274438)
437564734,-34.6286273,-58.4011205,traffic_signals,4,POINT (-58.4011205 -34.6286273)
437564735,-34.6300217,-58.4008703,traffic_signals,4,POINT (-58.4008703 -34.6300217)
437564736,-34.6307372,-58.4007414,,3,POINT (-58.4007414 -34.6307372)
437564737,-34.6316418,-58.4005441,,4,POINT (-58.4005441 -34.6316418)
437564738,-34.6326354,-58.4001101,traffic_signals,4,POINT (-58.4001101 -34.6326354)
437564739,-34.6337138,-58.3996928,traffic_signals,4,POINT (-58.3996928 -34.6337138)
437564740,-34.634753,-58.3992968,traffic_signals,4,POINT (-58.3992968 -34.634753)
437564904,-34.6273055,-58.4001092,traffic_signals,4,POINT (-58.4001092 -34.6273055)
437564905,-34.6261503,-58.4001955,traffic_signals,4,POINT (-58.4001955 -34.6261503)
437567239,-34.6012173,-58.3781734,traffic_signals,4,POINT (-58.3781734 -34.6012173)
437567240,-34.5988981,-58.3782779,traffic_signals,4,POINT (-58.3782779 -34.5988981)
437598338,-34.6352588,-58.4123636,traffic_signals,4,POINT (-58.4123636 -34.6352588)
437598339,-34.6427556,-58.4161018,,4,POINT (-58.4161018 -34.6427556)
437605140,-34.6304371,-58.4183604,,3,POINT (-58.4183604 -34.6304371)
437605141,-34.634329,-58.4184831,,3,POINT (-58.4184831 -34.634329)
437605142,-34.6330119,-58.41844,,4,POINT (-58.41844 -34.6330119)
437605143,-34.6316528,-58.4184001,,4,POINT (-58.4184001 -34.6316528)
437605144,-34.6354255,-58.4344553,traffic_signals,4,POINT (-58.4344553 -34.6354255)
437605145,-34.6352502,-58.4346317,,4,POINT (-58.4346317 -34.6352502)
442355196,-34.5961183,-58.3754733,,3,POINT (-58.3754733 -34.5961183)
444410785,-34.5871612,-58.4552594,,3,POINT (-58.4552594 -34.5871612)
444410788,-34.590167,-58.452346,traffic_signals,3,POINT (-58.452346 -34.590167)
444616163,-34.5940834,-58.4036293,traffic_signals,4,POINT (-58.4036293 -34.5940834)
444616164,-34.5933421,-58.4051296,traffic_signals,4,POINT (-58.4051296 -34.5933421)
444616165,-34.5925708,-58.4061047,traffic_signals,4,POINT (-58.4061047 -34.5925708)
444616167,-34.5908576,-58.4079442,traffic_signals,4,POINT (-58.4079442 -34.5908576)
445759632,-34.6312434,-58.3751517,,3,POINT (-58.3751517 -34.6312434)
445759633,-34.6318283,-58.3742735,,4,POINT (-58.3742735 -34.6318283)
445759634,-34.6327594,-58.3752074,,3,POINT (-58.3752074 -34.6327594)
454372969,-34.5876899,-58.371928,traffic_signals,3,POINT (-58.371928 -34.5876899)
454372975,-34.5845336,-58.3750613,,2,POINT (-58.3750613 -34.5845336)
456045873,-34.6085163,-58.3738883,crossing,3,POINT (-58.3738883 -34.6085163)
457052839,-34.5767568,-58.3887746,,3,POINT (-58.3887746 -34.5767568)
457052841,-34.5752987,-58.3875024,,3,POINT (-58.3875024 -34.5752987)
469166780,-34.6148422,-58.433733,,3,POINT (-58.433733 -34.6148422)
469166781,-34.6142827,-58.4323748,,4,POINT (-58.4323748 -34.6142827)
469166782,-34.613303,-58.4301243,,3,POINT (-58.4301243 -34.613303)
469168857,-34.6214914,-58.4530835,,3,POINT (-58.4530835 -34.6214914)
469169121,-34.6231341,-58.4542437,,1,POINT (-58.4542437 -34.6231341)
469188560,-34.6357048,-58.3792032,turning_circle,1,POINT (-58.3792032 -34.6357048)
469190473,-34.6444083,-58.3751542,,3,POINT (-58.3751542 -34.6444083)
469190475,-34.6435653,-58.3753527,,3,POINT (-58.3753527 -34.6435653)
469190476,-34.6437019,-58.3762335,traffic_signals,4,POINT (-58.3762335 -34.6437019)
469190477,-34.6445463,-58.3760083,,4,POINT (-58.3760083 -34.6445463)
469191181,-34.6425235,-58.3760386,,3,POINT (-58.3760386 -34.6425235)
469191183,-34.6427002,-58.3754804,,3,POINT (-58.3754804 -34.6427002)
479753189,-34.5991516,-58.3916135,,3,POINT (-58.3916135 -34.5991516)
479753191,-34.5985803,-58.391045,,3,POINT (-58.391045 -34.5985803)
487648094,-34.6453907,-58.4257002,,3,POINT (-58.4257002 -34.6453907)
487648205,-34.6463434,-58.4245016,,3,POINT (-58.4245016 -34.6463434)
487697880,-34.6297877,-58.4093967,,3,POINT (-58.4093967 -34.6297877)
487697900,-34.6304076,-58.4091875,,4,POINT (-58.4091875 -34.6304076)
487697907,-34.6310558,-58.4089558,,3,POINT (-58.4089558 -34.6310558)
487697938,-34.6308649,-58.4063362,,3,POINT (-58.4063362 -34.6308649)
487697943,-34.6306786,-58.4049174,,3,POINT (-58.4049174 -34.6306786)
487698022,-34.6363379,-58.4106981,,3,POINT (-58.4106981 -34.6363379)
487698030,-34.6360309,-58.4121619,,3,POINT (-58.4121619 -34.6360309)
487698088,-34.6319918,-58.407118,,3,POINT (-58.407118 -34.6319918)
487698097,-34.6328203,-58.4068014,,3,POINT (-58.4068014 -34.6328203)
487698135,-34.6304477,-58.4098135,,3,POINT (-58.4098135 -34.6304477)
487698144,-34.6303231,-58.4082731,,3,POINT (-58.4082731 -34.6303231)
487698405,-34.643281,-58.4087253,,3,POINT (-58.4087253 -34.643281)
487698408,-34.6430716,-58.4072587,,3,POINT (-58.4072587 -34.6430716)
487698420,-34.6438406,-58.4078681,,3,POINT (-58.4078681 -34.6438406)
487698425,-34.6447168,-58.407682,,3,POINT (-58.407682 -34.6447168)
487698439,-34.6444831,-58.4062967,,3,POINT (-58.4062967 -34.6444831)
487698450,-34.6456391,-58.4060889,,3,POINT (-58.4060889 -34.6456391)
599099546,-34.5922572,-58.3727611,,3,POINT (-58.3727611 -34.5922572)
599965250,-34.6413556,-58.4462691,,4,POINT (-58.4462691 -34.6413556)
600212689,-34.6085989,-58.4345755,traffic_signals,3,POINT (-58.4345755 -34.6085989)
600212690,-34.6086493,-58.4362629,,3,POINT (-58.4362629 -34.6086493)
603407910,-34.6253428,-58.4069816,,3,POINT (-58.4069816 -34.6253428)
603407912,-34.625541,-58.4087834,,3,POINT (-58.4087834 -34.625541)
615018610,-34.5787146,-58.4068925,traffic_signals,4,POINT (-58.4068925 -34.5787146)
616066307,-34.6306571,-58.3914861,traffic_signals,3,POINT (-58.3914861 -34.6306571)
616070203,-34.6246215,-58.3965295,,3,POINT (-58.3965295 -34.6246215)
616070205,-34.6234221,-58.3914521,,3,POINT (-58.3914521 -34.6234221)
616070206,-34.6236342,-58.3927889,,4,POINT (-58.3927889 -34.6236342)
616070207,-34.6238102,-58.393646,,4,POINT (-58.393646 -34.6238102)
616070209,-34.6261748,-58.387338,,3,POINT (-58.387338 -34.6261748)
616083267,-34.5950672,-58.37468,,3,POINT (-58.37468 -34.5950672)
618666727,-34.6125886,-58.4405058,,3,POINT (-58.4405058 -34.6125886)
638092302,-34.6313114,-58.412982,,3,POINT (-58.412982 -34.6313114)
638092325,-34.6320038,-58.4159784,,3,POINT (-58.4159784 -34.6320038)
640598424,-34.6246688,-58.3967451,motorway_junction,3,POINT (-58.3967451 -34.6246688)
640598437,-34.6248234,-58.3966846,,3,POINT (-58.3966846 -34.6248234)
640598462,-34.6257871,-58.4002101,,3,POINT (-58.4002101 -34.6257871)
640598465,-34.6250976,-58.4002487,,3,POINT (-58.4002487 -34.6250976)
640615160,-34.6384741,-58.4114132,,3,POINT (-58.4114132 -34.6384741)
649544097,-34.5805783,-58.4203128,,3,POINT (-58.4203128 -34.5805783)
649544120,-34.575794,-58.4131671,,3,POINT (-58.4131671 -34.575794)
649553454,-34.5929148,-58.375686,,4,POINT (-58.375686 -34.5929148)
667266933,-34.6018073,-58.3691664,,4,POINT (-58.3691664 -34.6018073)
667454553,-34.5747236,-58.3819114,,3,POINT (-58.3819114 -34.5747236)
667454596,-34.5730652,-58.3841502,,3,POINT (-58.3841502 -34.5730652)
667454597,-34.5755297,-58.380356,,1,POINT (-58.380356 -34.5755297)
667537031,-34.5929696,-58.3749051,,4,POINT (-58.3749051 -34.5929696)
668297073,-34.5865017,-58.3915813,,3,POINT (-58.3915813 -34.5865017)
671911576,-34.5742473,-58.4329969,,3,POINT (-58.4329969 -34.5742473)
674366476,-34.6316548,-58.4144879,,4,POINT (-58.4144879 -34.6316548)
674739219,-34.6329233,-58.4037749,,3,POINT (-58.4037749 -34.6329233)
674739220,-34.6303984,-58.4145307,,3,POINT (-58.4145307 -34.6303984)
674739221,-34.6318042,-58.4120877,,3,POINT (-58.4120877 -34.6318042)
674739222,-34.634049,-58.4034761,,3,POINT (-58.4034761 -34.634049)
674739223,-34.6293807,-58.4126434,,3,POINT (-58.4126434 -34.6293807)
674739224,-34.6307471,-58.4159254,,3,POINT (-58.4159254 -34.6307471)
674739226,-34.6304885,-58.4123229,,4,POINT (-58.4123229 -34.6304885)
677556375,-34.5736948,-58.4338114,,1,POINT (-58.4338114 -34.5736948)
680353462,-34.6155277,-58.4363771,,4,POINT (-58.4363771 -34.6155277)
680603295,-34.6032702,-58.4100466,,3,POINT (-58.4100466 -34.6032702)
680603328,-34.6035419,-58.4086854,,3,POINT (-58.4086854 -34.6035419)
682385655,-34.5941984,-58.381701,traffic_signals,4,POINT (-58.381701 -34.5941984)
682385657,-34.5940737,-58.38161,crossing,3,POINT (-58.38161 -34.5940737)
682385670,-34.5952438,-58.3819684,crossing,3,POINT (-58.3819684 -34.5952438)
687539272,-34.5850125,-58.3774021,,1,POINT (-58.3774021 -34.5850125)
687539273,-34.5847073,-58.3771118,,4,POINT (-58.3771118 -34.5847073)
687539275,-34.5844345,-58.3768872,,4,POINT (-58.3768872 -34.5844345)
687539276,-34.584783,-58.3762971,,3,POINT (-58.3762971 -34.584783)
687539277,-34.5839363,-58.3777035,,1,POINT (-58.3777035 -34.5839363)
687539279,-34.5843679,-58.3786703,,3,POINT (-58.3786703 -34.5843679)
687539282,-34.5839213,-58.3792783,,3,POINT (-58.3792783 -34.5839213)
687539287,-34.5812566,-58.3856341,,3,POINT (-58.3856341 -34.5812566)
687539293,-34.5808609,-58.3853182,,3,POINT (-58.3853182 -34.5808609)
687539295,-34.5831665,-58.3799985,,3,POINT (-58.3799985 -34.5831665)
687539297,-34.5796636,-58.3861984,,3,POINT (-58.3861984 -34.5796636)
687539299,-34.5795043,-58.3860548,,3,POINT (-58.3860548 -34.5795043)
687539303,-34.5828138,-58.3796605,,4,POINT (-58.3796605 -34.5828138)
687539307,-34.5836721,-58.3790906,,4,POINT (-58.3790906 -34.5836721)
687539308,-34.5842475,-58.3785823,,3,POINT (-58.3785823 -34.5842475)
687539314,-34.5845157,-58.3779573,,3,POINT (-58.3779573 -34.5845157)
687539317,-34.5849897,-58.3765972,,3,POINT (-58.3765972 -34.5849897)
687539319,-34.5836352,-58.3776699,,3,POINT (-58.3776699 -34.5836352)
687539320,-34.5837529,-58.3777946,,3,POINT (-58.3777946 -34.5837529)
687539323,-34.584095,-58.3783355,,4,POINT (-58.3783355 -34.584095)
687539324,-34.5846527,-58.3789109,,3,POINT (-58.3789109 -34.5846527)
687539325,-34.5845093,-58.3760099,,3,POINT (-58.3760099 -34.5845093)
687539328,-34.5834262,-58.378829,,3,POINT (-58.378829 -34.5834262)
687539330,-34.5832437,-58.37904,,3,POINT (-58.37904 -34.5832437)
687539339,-34.5809969,-58.3837817,,3,POINT (-58.3837817 -34.5809969)
687539341,-34.5802112,-58.3852342,,3,POINT (-58.3852342 -34.5802112)
687539478,-34.5841544,-58.3757189,,3,POINT (-58.3757189 -34.5841544)
687539981,-34.5830593,-58.3784448,,3,POINT (-58.3784448 -34.5830593)
687540466,-34.5841718,-58.3766573,,4,POINT (-58.3766573 -34.5841718)
687540669,-34.5856426,-58.3770526,,3,POINT (-58.3770526 -34.5856426)
750691691,-34.611049,-58.4529563,,3,POINT (-58.4529563 -34.611049)
750691694,-34.6090556,-58.4525344,,3,POINT (-58.4525344 -34.6090556)
750691697,-34.6103085,-58.4515972,,3,POINT (-58.4515972 -34.6103085)
750691698,-34.6098914,-58.4538457,,3,POINT (-58.4538457 -34.6098914)
786444179,-34.5742865,-58.4324768,,3,POINT (-58.4324768 -34.5742865)
786444181,-34.5734401,-58.4384103,crossing,3,POINT (-58.4384103 -34.5734401)
786444198,-34.5765154,-58.4320503,,3,POINT (-58.4320503 -34.5765154)
791233955,-34.5864131,-58.4352487,,4,POINT (-58.4352487 -34.5864131)
791233956,-34.5871352,-58.4361361,,3,POINT (-58.4361361 -34.5871352)
791233957,-34.58567,-58.4343717,,3,POINT (-58.4343717 -34.58567)
798985451,-34.6363715,-58.4405739,,3,POINT (-58.4405739 -34.6363715)
798985452,-34.6201791,-58.4100907,,3,POINT (-58.4100907 -34.6201791)
798985454,-34.6374668,-58.4355565,,3,POINT (-58.4355565 -34.6374668)
798985472,-34.6361456,-58.4395022,,3,POINT (-58.4395022 -34.6361456)
798985476,-34.6366964,-58.4421326,,3,POINT (-58.4421326 -34.6366964)
798985487,-34.6391841,-58.4415572,,3,POINT (-58.4415572 -34.6391841)
798985489,-34.63746,-58.4402154,,3,POINT (-58.4402154 -34.63746)
798985491,-34.6364602,-58.4410254,,4,POINT (-58.4410254 -34.6364602)
798985494,-34.6371857,-58.4391618,,3,POINT (-58.4391618 -34.6371857)
798985497,-34.6366571,-58.4362785,,3,POINT (-58.4362785 -34.6366571)
798985499,-34.635733,-58.4412046,,3,POINT (-58.4412046 -34.635733)
798985503,-34.6214013,-58.4100075,,3,POINT (-58.4100075 -34.6214013)
798985505,-34.6353045,-58.4470652,,3,POINT (-58.4470652 -34.6353045)
798985508,-34.6388304,-58.4401603,,3,POINT (-58.4401603 -34.6388304)
804413581,-34.5896093,-58.3990468,,3,POINT (-58.3990468 -34.5896093)
811325180,-34.6376124,-58.4407606,,3,POINT (-58.4407606 -34.6376124)
811325183,-34.6375851,-58.4406011,,3,POINT (-58.4406011 -34.6375851)
811325185,-34.6379061,-58.4418859,,4,POINT (-58.4418859 -34.6379061)
885710004,-34.5868384,-58.4565025,,3,POINT (-58.4565025 -34.5868384)
885710010,-34.5887022,-58.4514481,,3,POINT (-58.4514481 -34.5887022)
885710019,-34.5883619,-58.4513984,,4,POINT (-58.4513984 -34.5883619)
885710023,-34.5865109,-58.4574065,,3,POINT (-58.4574065 -34.5865109)
885710027,-34.5881902,-58.4511891,,3,POINT (-58.4511891 -34.5881902)
886393879,-34.5935511,-58.449783,,3,POINT (-58.449783 -34.5935511)
886393891,-34.5942028,-58.4504707,,3,POINT (-58.4504707 -34.5942028)
886393964,-34.5941386,-58.4502235,,3,POINT (-58.4502235 -34.5941386)
892662060,-34.6099865,-58.3696271,traffic_signals,4,POINT (-58.3696271 -34.6099865)
922076920,-34.5985982,-58.374197,traffic_signals,4,POINT (-58.374197 -34.5985982)
922076922,-34.5997705,-58.3740965,,4,POINT (-58.3740965 -34.5997705)
937036361,-34.5919324,-58.3821056,,3,POINT (-58.3821056 -34.5919324)
971304792,-34.6147821,-58.3694683,traffic_signals,4,POINT (-58.3694683 -34.6147821)
971304839,-34.6111742,-58.3695896,,4,POINT (-58.3695896 -34.6111742)
971304867,-34.6158184,-58.3694603,traffic_signals,4,POINT (-58.3694603 -34.6158184)
971304903,-34.6135942,-58.3694963,,4,POINT (-58.3694963 -34.6135942)
971304915,-34.6123269,-58.3695469,traffic_signals,4,POINT (-58.3695469 -34.6123269)
971304950,-34.6165853,-58.3694506,,3,POINT (-58.3694506 -34.6165853)
973367486,-34.6143646,-58.4152793,,3,POINT (-58.4152793 -34.6143646)
1043120749,-34.6046209,-58.434646,,3,POINT (-58.434646 -34.6046209)
1080454113,-34.6033919,-58.3810769,crossing,3,POINT (-58.3810769 -34.6033919)
1098864342,-34.5819601,-58.4509867,,3,POINT (-58.4509867 -34.5819601)
1098864343,-34.5813935,-58.4515167,,3,POINT (-58.4515167 -34.5813935)
1122463447,-34.6227451,-58.3814319,traffic_signals,3,POINT (-58.3814319 -34.6227451)
