u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,tunnel,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,junction,width,access,est_width,service,Groups
203604896,1381059861,0,19606019,residential,,30,Rue de la Faourette,False,,True,400.1505284165482,,"LINESTRING (1.4173829 43.5796006, 1.4172765 43.5796302, 1.4165961 43.579821, 1.4165646 43.5798355, 1.4165438 43.5798552, 1.4165367 43.579879, 1.4165441 43.5799188, 1.4167321 43.5802825, 1.4168276 43.5804673, 1.4168492 43.5804943, 1.4168864 43.5805127, 1.4172919 43.5806461, 1.4173726 43.5806726, 1.417412 43.5806884, 1.417432 43.5807013, 1.4174457 43.5807161, 1.41747 43.5807424, 1.4175231 43.5808444, 1.417584 43.5809614, 1.4176402 43.5810694, 1.4176776 43.5811411, 1.41773 43.5812419, 1.4177838 43.5813443, 1.4178117 43.5813987, 1.4178506 43.5814582, 1.4178636 43.5814779, 1.4178987 43.5815311, 1.4179374 43.5815991, 1.4180435 43.5818056, 1.4183099 43.5822986, 1.4183421 43.5823251, 1.4183719 43.5823408)",387.9559040213357,1.530491482472217,4.965482202197315e-07,,,,,,,C
203604896,232686126,0,21614896,residential,,30,Rue Paul Lambert,False,,False,93.46325926772012,,"LINESTRING (1.4173829 43.5796006, 1.4173304 43.5795165, 1.417014 43.57893, 1.4169584 43.5788735, 1.4169248 43.5788308)",93.46325926772012,1.6109162636003431,0.0022093664784566,,,,,,,C
203604900,244619276,0,19606019,residential,,30,Rue de la Faourette,False,,True,33.47731657200602,,"LINESTRING (1.4202662 43.5787801, 1.4200357 43.5788546, 1.4198839 43.578898)",33.47731657200602,1.5548762934842204,0.0024484047916704,,,,,,,C
203604900,245165976,0,"[94333216, 315425781]",tertiary,,30,Rue de la Faourette,False,,False,80.94120680487232,,"LINESTRING (1.4202662 43.5787801, 1.4204375 43.5787206, 1.4205873 43.5786734, 1.4208489 43.5785972, 1.4211172 43.5785253, 1.421195 43.5785034)",80.94120680487231,1.7001104507240454,0.0042157688718985,,,,,,,C
203604900,244619200,0,"[22779764, 1231339454]",tertiary,"['2', '1']",30,Rue des Vosges,False,,True,84.91110049295762,,"LINESTRING (1.4202662 43.5787801, 1.4202927 43.5788232, 1.4203171 43.5788617, 1.4203205 43.5789212, 1.4203039 43.5789849, 1.4200807 43.579447, 1.4200523 43.5795035)",84.91110049295762,1.556797005246232,0.0023283146046103,,,,,,,C
203604902,245165984,0,149950697,secondary,2,50,Route de Seysses,False,M 15,True,62.01915840934896,,"LINESTRING (1.4226963 43.5780744, 1.4230341 43.5785756)",62.01915840934896,1.4409033048882869,0.0190079155248333,,,,,,,C
203604902,1378091914,0,149950697,secondary,2,50,Route de Seysses,False,M 15,False,137.1840764010409,,"LINESTRING (1.4226963 43.5780744, 1.4224311 43.5777009, 1.4219222 43.5769755)",137.1840764010409,1.7136619182499586,0.0176727221880734,,,,,,,C
203604902,232686205,0,315425781,tertiary,,30,Rue de la Faourette,False,,True,86.32650505992378,,"LINESTRING (1.4226963 43.5780744, 1.4226455 43.5780876, 1.4226339 43.5780907, 1.4226051 43.5780982, 1.4216976 43.5783559)",86.32650505992378,1.413770947413402,0.0030758182953291,,,,,,,C
203824472,203824473,0,19634372,residential,,30,Rue ClÃÂÃÂ©ment Marot,False,,False,105.61082158246654,,"LINESTRING (1.4745816 43.6096544, 1.4734916 43.609126)",105.61082158246654,1.3841331093794185,2.619291861659084e-05,,,,,,,C
203824472,203825949,0,19634608,residential,,30,Rue de Tarbes,False,,False,75.47284469385468,,"LINESTRING (1.4745816 43.6096544, 1.4751141 43.6090958)",75.47284469385468,1.4183334587487657,0.0003386955410118,,,,,,,C
203824472,203825380,0,19634608,residential,,30,Rue de Tarbes,False,,True,75.20299576477544,,"LINESTRING (1.4745816 43.6096544, 1.474053 43.610212)",75.20299576477544,1.5392749405225092,0.0001866276485695,,,,,,,C
203824473,251160958,0,19115777,residential,,30,Avenue Angla,False,,True,32.085064308772985,,"LINESTRING (1.4734916 43.609126, 1.4732677 43.6093647)",32.085064308772985,1.5178431309032898,0.001855302770029,,,,,,,C
203824473,203824472,0,19634372,residential,,30,Rue ClÃÂÃÂ©ment Marot,False,,True,105.61082158246654,,"LINESTRING (1.4734916 43.609126, 1.4745816 43.6096544)",105.61082158246654,1.3841331093794182,0.0001319576895233,,,,,,,C
203824473,198177103,0,19115777,residential,,30,Avenue Angla,False,,False,75.21918026270713,,"LINESTRING (1.4734916 43.609126, 1.4735205 43.6090651, 1.4736314 43.6089401, 1.4737166 43.6088786, 1.4738816 43.6086961, 1.4738956 43.6086611, 1.4739315 43.6086201, 1.4739892 43.6085599)",75.21918026270714,1.4176475599204326,0.0014265830366912,,,,,,,C
203825380,203825381,0,19634513,residential,,30,Rue de Pau,False,,False,103.61014469090452,,"LINESTRING (1.474053 43.610212, 1.4729757 43.6097023)",103.61014469090452,1.3992582371504347,9.682690294284764e-06,,,,,,,C
203825380,203824472,0,19634608,residential,,30,Rue de Tarbes,False,,False,75.20299576477544,,"LINESTRING (1.474053 43.610212, 1.4745816 43.6096544)",75.20299576477544,1.5392749405225092,0.000248795485741,,,,,,,C
203825380,203825947,0,19634608,residential,,30,Rue de Tarbes,False,,True,69.3701275056889,,"LINESTRING (1.474053 43.610212, 1.4735944 43.6106974, 1.4735665 43.6107269)",69.3701275056889,1.4266987392127533,0.0003620084799511,,,,,,,C
203825381,203825380,0,19634513,residential,,30,Rue de Pau,False,,True,103.61014469090452,,"LINESTRING (1.4729757 43.6097023, 1.474053 43.610212)",103.61014469090452,1.3992582371504347,0.000228288044246,,,,,,,C
203825381,251160958,0,19115777,residential,,30,Avenue Angla,False,,False,44.84318625844153,,"LINESTRING (1.4729757 43.6097023, 1.4729911 43.6096749, 1.4730015 43.6096392, 1.4730179 43.6096157, 1.4732127 43.6094003, 1.4732677 43.6093647)",44.84318625844153,1.5002925802222489,0.0011644800586483,,,,,,,C
203825381,198178146,0,19115777,residential,,30,Avenue Angla,False,,True,73.63667629827351,,"LINESTRING (1.4729757 43.6097023, 1.4728818 43.6097975, 1.4728633 43.6098111, 1.4728375 43.6098215, 1.4728164 43.6098334, 1.4727785 43.6098761, 1.4727691 43.6098953, 1.4727651 43.6099172, 1.4727507 43.6099397, 1.4724972 43.6102034, 1.4724594 43.6102405)",73.63667629827354,1.5780640979927052,0.0013565200828182,,,,,,,C
203825947,203825380,0,19634608,residential,,30,Rue de Tarbes,False,,False,69.3701275056889,,"LINESTRING (1.4735665 43.6107269, 1.4735944 43.6106974, 1.474053 43.610212)",69.3701275056889,1.4266987392127517,0.0002055709631709,,,,,,,C
203825947,203826645,0,19635259,residential,,30,Rue de Soupetard,False,,False,70.94630502472471,,"LINESTRING (1.4735665 43.6107269, 1.4736757 43.610777, 1.4740511 43.6109551, 1.4743073 43.6110724)",70.94630502472471,1.5608226462441128,0.0005419575549588,,,,,,,C
203825947,198178146,0,19635259,residential,,30,Rue de Soupetard,False,,True,104.26666922555896,,"LINESTRING (1.4735665 43.6107269, 1.4729002 43.6104387, 1.4727774 43.6103839, 1.4725418 43.6102754, 1.472507 43.6102605, 1.4724594 43.6102405)",104.26666922555896,1.6026209452571467,0.0006379403259273,,,,,,,C
203825949,198177105,0,19115691,residential,,30,Rue Samuel de Champlain,False,,False,38.95581847703319,,"LINESTRING (1.4751141 43.6090958, 1.475518 43.6092887)",38.95581847703319,1.5360309877040197,0.0059646613583344,,,,,,,C
203825949,198177103,0,19115691,residential,,30,Rue Samuel de Champlain,False,,True,108.41385684514722,,"LINESTRING (1.4751141 43.6090958, 1.4739892 43.6085599)",108.41385684514722,1.405642003940963,3.0289441433403625e-06,,,,,,,C
203825949,203824472,0,19634608,residential,,30,Rue de Tarbes,False,,True,75.47284469385468,,"LINESTRING (1.4751141 43.6090958, 1.4745816 43.6096544)",75.47284469385468,1.418333458748765,0.0001707629329335,,,,,,,C
203826645,203827080,0,19634715,residential,,30,Rue de l'Imprimerie,False,,False,151.27964672289073,,"LINESTRING (1.4743073 43.6110724, 1.4753804 43.6099556)",151.27964672289073,1.5272132935633056,0.0003946565254306,,,,,,,C
203826645,251299087,0,19635259,residential,,30,Rue de Soupetard,False,,False,74.60680625089583,,"LINESTRING (1.4743073 43.6110724, 1.4745238 43.6111766, 1.4750808 43.6114419)",74.60680625089583,1.464178430890988,0.0005282279966697,,,,,,,C
203826645,203825947,0,19635259,residential,,30,Rue de Soupetard,False,,True,70.94630502472471,,"LINESTRING (1.4743073 43.6110724, 1.4740511 43.6109551, 1.4736757 43.610777, 1.4735665 43.6107269)",70.94630502472471,1.5608226462441137,0.0004349017586794,,,,,,,C
203826646,203827080,0,19634715,residential,,30,Rue de l'Imprimerie,False,,True,27.467444987359915,,"LINESTRING (1.4755791 43.6097548, 1.4753804 43.6099556)",27.467444987359915,1.4268902194493909,0.0003739008098254,,,,,,,C
203826646,198177105,0,32063830,residential,,30,Rue Joseph de Pesquidoux,False,,False,67.49601284264264,,"LINESTRING (1.4755791 43.6097548, 1.4753692 43.6096572, 1.475341 43.6096387, 1.4753222 43.6096145, 1.4753082 43.6095858, 1.4753075 43.6095523, 1.4753169 43.6095183, 1.4753357 43.6094858, 1.475518 43.6092887)",67.49601284264263,1.5379969686324595,0.0041666105980968,,,,,,,C
203826646,203828759,0,32063830,residential,,30,Rue Joseph de Pesquidoux,False,,True,99.50042337225224,,"LINESTRING (1.4755791 43.6097548, 1.4759948 43.6099456, 1.4760867 43.6100135, 1.4766 43.6102553)",99.50042337225224,1.431110413848154,0.0050404113286284,,,,,,,C
203827080,203826646,0,19634715,residential,,30,Rue de l'Imprimerie,False,,False,27.467444987359915,,"LINESTRING (1.4753804 43.6099556, 1.4755791 43.6097548)",27.467444987359915,1.42689021944939,0.000350289941954,,,,,,,C
203827080,203826645,0,19634715,residential,,30,Rue de l'Imprimerie,False,,True,151.27964672289073,,"LINESTRING (1.4753804 43.6099556, 1.4743073 43.6110724)",151.27964672289073,1.527213293563307,0.0003421962059644,,,,,,,C
203827080,203828757,0,19634792,residential,,30,Rue Robert Surcouf,False,,False,100.1421073675478,,"LINESTRING (1.4753804 43.6099556, 1.4764311 43.6104376)",100.1421073675478,1.549550238180531,0.000128903917969,,,,,,,C
203827081,251311841,0,17543488,tertiary,2,30,Rue Louis Plana,False,,True,73.50004124554805,,"LINESTRING (1.4781037 43.6111886, 1.4786741 43.6106725)",73.50004124554805,1.4999860376863727,0.0078759251127822,,,,,,,C
203827081,11218603060,0,"[17543488, 597493893]",tertiary,"['2', '3']",30,Rue Louis Plana,False,,False,116.02059749604294,,"LINESTRING (1.4781037 43.6111886, 1.4780353 43.6112562, 1.4779557 43.6113179, 1.4778293 43.6114354, 1.4775157 43.611727, 1.4774246 43.6118078, 1.4773059 43.6119131, 1.4772615 43.6119735, 1.4772373 43.6120182)",116.02059749604292,1.5277736643212725,0.0079322088535441,,,,,,,C
203827081,203828757,0,19634792,residential,,30,Rue Robert Surcouf,False,,True,158.4550197455167,,"LINESTRING (1.4781037 43.6111886, 1.4780764 43.6111757, 1.478051 43.6111637, 1.4771301 43.6107525, 1.4768819 43.6106428, 1.4764311 43.6104376)",158.4550197455167,1.6881457684703385,0.0034542128665475,,,,,,,C
203828755,251299087,0,19635259,residential,,30,Rue de Soupetard,False,,True,25.77600232687364,,"LINESTRING (1.4753365 43.6115814, 1.4750808 43.6114419)",25.77600232687364,1.4771707893221475,0.0002886186530027,,,,,,,C
203828755,203828757,0,19635035,residential,,30,Rue d'Isly,False,,False,154.73260458491504,,"LINESTRING (1.4753365 43.6115814, 1.4753664 43.6115499, 1.4764311 43.6104376)",154.73260458491504,1.6643914414889625,0.000174164288242,,,,,,,C
203828755,251299020,0,19635259,residential,,30,Rue de Soupetard,False,,False,70.31772382159403,,"LINESTRING (1.4753365 43.6115814, 1.4756103 43.611728, 1.475803 43.6118292, 1.4760457 43.6119504)",70.31772382159402,1.5321566499462662,0.0006109529301583,,,,,,,C
203828757,203827080,0,19634792,residential,,30,Rue Robert Surcouf,False,,True,100.1421073675478,,"LINESTRING (1.4764311 43.6104376, 1.4753804 43.6099556)",100.1421073675478,1.5495502381805304,5.283273063137943e-05,,,,,,,C
203828757,203828759,0,19635035,residential,,30,Rue d'Isly,False,,False,24.40941639512151,,"LINESTRING (1.4764311 43.6104376, 1.4766 43.6102553)",24.40941639512151,1.5876370707411052,0.0038090213973055,,,,,,,C
203828757,203827081,0,19634792,residential,,30,Rue Robert Surcouf,False,,False,158.4550197455167,,"LINESTRING (1.4764311 43.6104376, 1.4768819 43.6106428, 1.4771301 43.6107525, 1.478051 43.6111637, 1.4780764 43.6111757, 1.4781037 43.6111886)",158.4550197455167,1.688145768470338,0.0045017558193341,,,,,,,C
203828757,203828755,0,19635035,residential,,30,Rue d'Isly,False,,True,154.73260458491504,,"LINESTRING (1.4764311 43.6104376, 1.4753664 43.6115499, 1.4753365 43.6115814)",154.73260458491504,1.664391441488963,0.0004219418501317,,,,,,,C
203828759,203828757,0,19635035,residential,,30,Rue d'Isly,False,,True,24.40941639512151,,"LINESTRING (1.4766 43.6102553, 1.4764311 43.6104376)",24.40941639512151,1.5876370707411052,0.0050282707246441,,,,,,,C
203828759,203826646,0,32063830,residential,,30,Rue Joseph de Pesquidoux,False,,False,99.50042337225224,,"LINESTRING (1.4766 43.6102553, 1.4760867 43.6100135, 1.4759948 43.6099456, 1.4755791 43.6097548)",99.50042337225224,1.4311104138481523,0.0037623210371938,,,,,,,C
203828759,191041162,0,32063830,residential,,30,Rue Joseph de Pesquidoux,False,,True,148.6864949393597,,"LINESTRING (1.4766 43.6102553, 1.4767887 43.6103466, 1.476833 43.6103597, 1.4768793 43.6103675, 1.4769262 43.6103621, 1.4769678 43.6103427, 1.4771326 43.6102315, 1.4778703 43.6097043, 1.4778952 43.6096805, 1.4779126 43.6096494, 1.47792 43.6095931)",148.68649493935968,1.7247647669830932,0.0001308901108499,,,,,,,C
203830121,198178146,0,19635259,residential,,30,Rue de Soupetard,False,,False,62.06661039638617,,"LINESTRING (1.4717973 43.6099546, 1.4718954 43.6099961, 1.4723731 43.6102032, 1.4724103 43.6102191, 1.4724594 43.6102405)",62.066610396386174,1.6722399831640014,0.0001725505065263,,,,,,,C
203830121,251160957,0,23219459,residential,,30,Rue Saurines,False,,True,120.09500908161586,,"LINESTRING (1.4717973 43.6099546, 1.4718382 43.6099154, 1.4726962 43.6090927)",120.09500908161586,1.4511660983524974,0.000142509339203,,,,,,,C
203830121,2222492069,0,"[589272979, 212397613]",residential,,30,Rue des GenÃÂÃÂªts,False,,True,209.0690135036048,,"LINESTRING (1.4717973 43.6099546, 1.4716735 43.6098974, 1.4714179 43.6097792, 1.4711629 43.6096613, 1.4700845 43.6107444)",209.0690135036048,1.267462004808987,0.0001575547502757,,,,,,,C
208880235,243758446,0,22896376,residential,,20,Place Charles Laganne,False,,True,9.887027361215138,,"LINESTRING (1.4365511 43.5988768, 1.4365503 43.598847, 1.4365386 43.5987885)",9.887027361215138,1.7728413619535988,0.0009121590805436,,,,,,,C
208880235,243670376,0,61566630,tertiary,1,20,Rue de la RÃÂÃÂ©publique,True,,False,57.258900622313625,,"LINESTRING (1.4365511 43.5988768, 1.4363366 43.5988414, 1.4361528 43.5988062, 1.4359675 43.5987723, 1.4358611 43.5987526)",1187.2397271037148,27.002056385222858,0.0487723068701766,,,,,,,C
208880235,767392053,0,"[1179962318, 826619846]",residential,,20,Rue Viguerie,False,,False,22.07637039681542,,"LINESTRING (1.4365511 43.5988768, 1.436538 43.5989411, 1.4365194 43.5989696, 1.4364591 43.5990618)",22.07637039681542,1.5782737421107516,0.003676840261083,,,"['3.3', '6']",,,,C
225599930,419589263,0,37323226,tertiary,2,30,Chemin des CÃÂÃÂ´tes de Pech David,False,,False,542.4331710696018,,"LINESTRING (1.4445078 43.5714755, 1.4445939 43.5713999, 1.4447334 43.5712774, 1.4448714 43.5711581, 1.4450708 43.5709858, 1.4452987 43.5707484, 1.4453675 43.5706582, 1.4453995 43.57059, 1.4453984 43.5705153, 1.4453746 43.5703808, 1.4453507 43.5702802, 1.4453438 43.5701765, 1.4453728 43.5700862, 1.4454431 43.5699313, 1.445589 43.5697055, 1.4457169 43.5695793, 1.4458753 43.5694544, 1.4459173 43.5694212, 1.4462754 43.5691487, 1.4463577 43.5690658, 1.4463969 43.5690061, 1.4464523 43.5689004, 1.4465543 43.5686498, 1.4466931 43.5681965, 1.446801 43.5678342, 1.4468251 43.5677706, 1.4468734 43.5676769, 1.4470883 43.5673785, 1.4472166 43.5671706)",542.433171069602,1.4085526876095504,0.0001575547502757,,,,,,,C
225599930,225599931,0,37323226,tertiary,2,30,Chemin des CÃÂÃÂ´tes de Pech David,False,,True,68.20062580883541,,"LINESTRING (1.4445078 43.5714755, 1.4442606 43.5716942, 1.4440706 43.5718696, 1.4439871 43.5719587)",68.20062580883541,1.622749421014252,0.0009445836793239,,,,,,,C
225599930,2435900039,0,63785074,other,,,Chemin des CÃÂÃÂ´tes de Pech David,False,,True,99.93389663400336,,"LINESTRING (1.4445078 43.5714755, 1.4444411 43.5714013, 1.4443183 43.5711213, 1.4442886 43.5710919, 1.444236 43.5710887, 1.443984 43.5711491, 1.4439542 43.57117, 1.443937 43.5712004, 1.4439362 43.5712319, 1.4440121 43.5713768)",99.93389663400336,1.4085526876095509,0.0001575547502757,,,,,,,C
225599930,788388921,0,"[395180806, 235551311]",other,,,Chemin des CÃÂÃÂ´tes de Pech David,False,,False,78.9818012269152,,"LINESTRING (1.4445078 43.5714755, 1.4445768 43.5715038, 1.4446384 43.5715196, 1.4447102 43.5715087, 1.4447437 43.5714698, 1.4447605 43.571428, 1.4448061 43.5713736, 1.4450425 43.5711966, 1.4450928 43.5711686, 1.4451683 43.5711452, 1.4452339 43.5711432)",78.98180122691521,1.574141191598651,0.000472515286361,,,,,,,C
225599931,239816735,0,22289701,residential,,30,Rue Jean Bart,False,,False,33.231769482226184,,"LINESTRING (1.4439871 43.5719587, 1.4439658 43.5719494, 1.4439371 43.5719458, 1.4438792 43.5719483, 1.4438181 43.5719652, 1.4436475 43.5720824)",33.231769482226184,1.618381414714613,0.0007872772031583,,,,,,,C
225599931,225599930,0,37323226,tertiary,2,30,Chemin des CÃÂÃÂ´tes de Pech David,False,,False,68.20062580883541,,"LINESTRING (1.4439871 43.5719587, 1.4440706 43.5718696, 1.4442606 43.5716942, 1.4445078 43.5714755)",68.20062580883541,1.622749421014251,0.0009445836793239,,,,,,,C
225599931,788388875,0,37323226,tertiary,2,30,Chemin des CÃÂÃÂ´tes de Pech David,False,,True,213.7554406338404,,"LINESTRING (1.4439871 43.5719587, 1.4439605 43.572018, 1.4438642 43.5722, 1.4435298 43.5730468, 1.4433351 43.5735249, 1.4433156 43.5736348, 1.4433117 43.5738098)",213.7554406338404,1.5063797671081234,0.0018873797850551,,,,,,,C
226131906,57189641,0,"[325928096, 22937322, 22937319]",other,,20,"['Place de la Daurade', 'Quai Lucien Lombard', 'Place Saint-Pierre']",True,,False,302.59559316514054,,"LINESTRING (1.4360351 43.6031021, 1.4360065 43.6030473, 1.436005 43.6030074, 1.4360161 43.6029778, 1.43812 43.6018143, 1.4383356 43.6016915, 1.4383738 43.6016854, 1.4383993 43.6016879, 1.4384439 43.6017032, 1.4385173 43.6017447, 1.4387966 43.6019421, 1.4388455 43.6019678)",260.2686898265165,4.168734802769788,0.0066174733034573,,,"['4', '5']",,,,C
226138346,243664960,0,"[31005920, 1254711124]",residential,,20,Rue Valade,True,,False,205.8902825958759,,"LINESTRING (1.4360699 43.6038635, 1.4363608 43.6041377, 1.4366575 43.6043857, 1.4368198 43.6045493, 1.4370867 43.6048144, 1.4371987 43.6049213, 1.4374062 43.6051177, 1.437453 43.6051612, 1.4375943 43.6053033, 1.4376238 43.6053329)",2168.670801246857,29.921776961452007,0.0261625298655133,,,3.2,,,,C
226175160,226177244,0,636976825,tertiary,2,50,Avenue de Fronton,False,M 4,False,50.51752125364065,,"LINESTRING (1.4339036 43.6278798, 1.4338768 43.6283337)",50.51752125364065,1.4365296982555842,0.0044223081040989,,,,,,,C
226175160,231186451,0,636976825,tertiary,2,50,Avenue de Fronton,False,M 4,True,78.83233751121186,,"LINESTRING (1.4339036 43.6278798, 1.4339457 43.6271715)",78.83233751121186,1.7660585574164789,0.0092758931648697,,,,,,,C
226175169,226177251,0,214231177,secondary,2,30,Route de Launaguet,False,M 15,False,44.600706445081016,,"LINESTRING (1.4373428 43.6278283, 1.4374283 43.6282246)",44.600706445081016,1.4334895557411755,0.0077550404485697,,,,,,,C
226175169,226175160,0,21042342,other,1,20,Rue PagÃÂÃÂ¨s,True,,False,277.00842207330334,,"LINESTRING (1.4373428 43.6278283, 1.4372389 43.62784, 1.4363504 43.6278637, 1.4358307 43.6278793, 1.4353365 43.6278827, 1.4339881 43.6278832, 1.4339036 43.6278798)",383.4568173067309,4.295215391873366,0.0045835869660263,,,,,,,C
226175169,231186461,0,21048429,secondary,,30,Route de Launaguet,False,M 15,True,61.938777169678616,,"LINESTRING (1.4373428 43.6278283, 1.4372968 43.627505, 1.437264 43.6272742)",61.938777169678616,1.5675176676018971,0.0014714958232101,,,,,,,C
